"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1899110,"January 10, 2021",Oregon,Portland,"SE Morrison St and SE 12th Ave",0,0,N/A
1900051,"January 10, 2021",Montana,Ronan,"Fourth Ave",0,0,N/A
1899003,"January 10, 2021",Pennsylvania,Erie,"E 28th St and Perry St",0,0,N/A
1900043,"January 10, 2021","North Dakota",Bismarck,"3500 block of Viewpoint Dr",0,0,N/A
1909996,"January 10, 2021",Pennsylvania,"Red Lion","10000 block of Winterstown Rd",0,0,N/A
1899773,"January 10, 2021",Kentucky,"Fancy Farm","Willett St",0,0,N/A
1900869,"January 10, 2021",Iowa,Davenport,"5300 block of Thornwood Ave",0,0,N/A
1938986,"January 10, 2021",Arkansas,"Hot Springs National Park (Hot Springs)","106 Lookout Point",0,1,N/A
1905569,"January 10, 2021",Arkansas,Jonesboro,"600 block of Marshall St",0,0,N/A
1899050,"January 10, 2021",Texas,Houston,"2100 block of Ridgemore Dr",0,0,N/A
1898622,"January 10, 2021",Kentucky,"Bowling Green","330 E Main St",1,0,N/A
1900862,"January 10, 2021","New Jersey","Jersey City","Monticello Ave and Jewett Ave",0,0,N/A
1898341,"January 9, 2021",Colorado,"Colorado Springs","S Walnut St and Colorado Ave",0,0,N/A
1900762,"January 9, 2021",Kansas,Shawnee,N/A,0,0,N/A
1898244,"January 9, 2021",Kentucky,Lexington,"Cove Lake Dr and Squires Rd",1,0,N/A
1899795,"January 9, 2021",Illinois,Decatur,"1100 block of W Forest Ave",0,0,N/A
1898320,"January 9, 2021",Ohio,Columbus,"298 E 17th Ave",0,0,N/A
1904599,"January 9, 2021",Missouri,Independence,N/A,0,0,N/A
1898918,"January 9, 2021","New York",Brooklyn,"4410 Beverley Rd",0,0,N/A
1898911,"January 9, 2021","New York",Bronx,"2079 Mohegan Ave",0,0,N/A
1898995,"January 9, 2021",California,Groveland,"14221 N Boitano Rd",0,1,N/A
1898878,"January 9, 2021",Missouri,"Saint Louis","1700 block of El Sabado Dr",1,0,N/A
1898900,"January 9, 2021",Michigan,Armada,"Romeo Plank Rd",0,0,N/A
1898416,"January 9, 2021",Utah,"Salt Lake City (Murray)","4051 S State",0,2,N/A
1899062,"January 9, 2021",Texas,"San Antonio","8759 FM 1560",0,1,N/A
1898429,"January 9, 2021",Pennsylvania,Pittsburgh,"200 block of Estella Ave",0,1,N/A
1898445,"January 9, 2021",Louisiana,"New Orleans","1400 block of Behrman Ave",0,1,N/A
1898946,"January 9, 2021",Oklahoma,"Oklahoma City","NE 19th St and N Page Ave",1,0,N/A
1899076,"January 9, 2021",Ohio,Columbus,"1430 block of N 4th St",0,1,N/A
1898323,"January 9, 2021",Ohio,Columbus,"2682 Westerville Rd",0,1,N/A
1899084,"January 9, 2021",Ohio,Columbus,"E Livingston Ave and Barnett Rd",0,1,N/A
1899103,"January 9, 2021","Rhode Island",Providence,"Sheridan St and Manton Ave",0,1,N/A
1898113,"January 9, 2021",Illinois,Chicago,"1500 block of S Karlov Ave",0,2,N/A
1897821,"January 9, 2021",Indiana,Indianapolis,"3400 block of N College Ave",0,1,N/A
1900085,"January 9, 2021",Nebraska,Alliance,"1500 block of Toluca Ave",0,1,N/A
1898559,"January 9, 2021",Illinois,Chicago,"1200 block of S Komensky Ave",0,1,N/A
1899193,"January 9, 2021",Indiana,Indianapolis,N/A,0,2,N/A
1898885,"January 9, 2021",Pennsylvania,Philadelphia,"600 block of E Courtland St",0,1,N/A
1898859,"January 9, 2021",Michigan,"Center Line","8640 McKinley",0,0,N/A
1898435,"January 9, 2021",Pennsylvania,Philadelphia,"900 block of W Boston St",0,1,N/A
1898594,"January 9, 2021",Illinois,Chicago,"7000 block of S King Dr",0,1,N/A
1898609,"January 9, 2021",Georgia,Athens,"200 block of North Ave",0,1,N/A
1899227,"January 9, 2021",Pennsylvania,Philadelphia,"6600 block of N 7th St",0,1,N/A
1898612,"January 9, 2021",Georgia,Atlanta,"200 Auburn Ave",0,1,N/A
1898635,"January 9, 2021",California,"Los Angeles","703 N Fickett St",1,2,N/A
1898356,"January 9, 2021",Ohio,Toledo,"1700 block of Airport Hwy",0,1,N/A
1898718,"January 9, 2021",Minnesota,"Minneapolis (Brooklyn Park)","3808 83rd Ave N",1,0,N/A
1904985,"January 9, 2021",Texas,Dallas,"2900 block of Municipal St",1,0,N/A
1897928,"January 9, 2021",Arizona,Yuma,"100 block of E 1st St",0,2,N/A
1899312,"January 9, 2021",Minnesota,"Saint Cloud","429 9th Ave N",0,1,N/A
1899335,"January 9, 2021","South Carolina","North Charleston","4155 Fellowship Rd",0,1,N/A
1899343,"January 9, 2021",Connecticut,Southington,"100 block of Rethal St",0,1,N/A
1899385,"January 9, 2021","North Carolina",Asheville,"Toxaway St",0,1,N/A
1900341,"January 9, 2021",Texas,Houston,"13900 S Main St",0,1,N/A
1898433,"January 9, 2021",Maryland,Baltimore,"5600 block of Purdue Ave",0,1,N/A
1898030,"January 9, 2021",Connecticut,"New Haven","Shelton Ave",0,1,N/A
1906904,"January 9, 2021",Georgia,"Atlanta (College Park)",N/A,1,0,N/A
1900634,"January 9, 2021",Illinois,Chicago,"3900 block of W 31st St",0,0,N/A
1898053,"January 9, 2021",Texas,Dallas,"2100 block of W Amherst Ave",1,0,N/A
1898792,"January 9, 2021",Kentucky,Louisville,"1200 block of Vim Dr",0,1,N/A
1898794,"January 9, 2021",Kentucky,Louisville,"Westport Rd",0,1,N/A
1898916,"January 9, 2021","New York","New York (Manhattan)","501 W 134th St",0,1,N/A
1900475,"January 9, 2021",Texas,"College Station","500 block of Harvey Rd",0,1,N/A
1898110,"January 9, 2021",Tennessee,Memphis,"2597 Lamar Ave",1,0,N/A
1900806,"January 9, 2021",Texas,"Fort Worth","5700 block of Teague Rd",1,0,N/A
1898196,"January 9, 2021","North Carolina","Winston Salem (Winston-salem)","1910 Franciscan Dr",0,1,N/A
1899696,"January 9, 2021","New Jersey",Bridgeton,"868 E Commerce St",0,1,N/A
1897890,"January 9, 2021",Texas,Houston,"4100 block of Pardee St",0,1,N/A
1898241,"January 9, 2021",Alabama,"Birmingham (Hoover)","3500 block of Polo Parc Ct",0,1,N/A
1899256,"January 9, 2021",Pennsylvania,Philadelphia,"Bustleton Ave and Bergen St",0,1,N/A
1901343,"January 9, 2021",Illinois,Chicago,"1400 block of N Maplewood Ave",0,0,N/A
1898482,"January 9, 2021",Oregon,Portland,"Interstate Ave and N Going St",0,1,N/A
1898796,"January 9, 2021",Kentucky,Louisville,"Southern Ave and Hemlock St",0,1,N/A
1898873,"January 9, 2021",Missouri,"Kansas City","Michigan Ave and E 55th St",0,1,N/A
1899252,"January 9, 2021",Pennsylvania,Philadelphia,"N 51st St and Market St",0,1,N/A
1898468,"January 9, 2021",Pennsylvania,Bensalem,"I-95 and Academy Rd",0,1,N/A
1898535,"January 9, 2021","District of Columbia",Washington,"2000 block of 4th St NE",0,1,N/A
1899641,"January 9, 2021",Tennessee,Memphis,"Springdale St and Eldridge Ave",0,0,N/A
1898819,"January 9, 2021",Kansas,Wichita,"4900 block of E Harry St",0,2,N/A
1899235,"January 9, 2021",Pennsylvania,Philadelphia,"1200 block of E Passyunk Ave",0,1,N/A
1898373,"January 9, 2021",Missouri,Washington,"800 block of Louis St",2,0,N/A
1898069,"January 9, 2021",Illinois,Chicago,"9100 block of S Stewart Ave",0,0,N/A
1897920,"January 9, 2021",Wisconsin,Milwaukee,"4200 block of W Capitol Dr",0,0,N/A
1898552,"January 9, 2021",Illinois,Chicago,"3000 block of W Jackson Blvd",2,0,N/A
1898739,"January 9, 2021",Indiana,Brownsburg,"1000 Columbia Cir",2,0,N/A
1898414,"January 9, 2021",Utah,Midvale,"7075 S Pepperidge Pl",0,0,N/A
1900407,"January 9, 2021",Wisconsin,Beloit,"1000 block of Ritsher St",0,0,N/A
1898261,"January 9, 2021",Illinois,Evanston,"100 Asbury Ave",6,2,N/A
1898025,"January 9, 2021","New Jersey",Hillside,"600 US-22",0,0,N/A
1898060,"January 9, 2021",California,"Los Angeles","Council St and Mariposa Ave",1,0,N/A
1898749,"January 9, 2021",California,Riverside,CA-91,0,0,N/A
1909284,"January 9, 2021",Arizona,Snowflake,"Old Woodruff Rd",0,0,N/A
1898192,"January 9, 2021",Michigan,Detroit,"12700 block of Terry Ave",0,1,N/A
1914433,"January 9, 2021",Tennessee,Goodlettsville,"909 Conference Dr",0,1,N/A
1898520,"January 9, 2021",Florida,Jacksonville,"1200 block of Pippin St",0,1,N/A
1898807,"January 9, 2021",Iowa,"Des Moines","6500 block of SW 9th St",0,1,N/A
1898190,"January 9, 2021","North Carolina",Charlotte,"4501 South Blvd",0,1,N/A
1908604,"January 9, 2021",Nebraska,Lincoln,"1700 block of B St",0,0,N/A
1899233,"January 9, 2021",Pennsylvania,Philadelphia,"1800 block of E Wishart St",0,1,N/A
1901773,"January 9, 2021",California,Anaheim,"2000 block of E Almont Ave",0,1,N/A
1898518,"January 9, 2021",Illinois,Chicago,"7000 block of S Hermitage Ave",0,1,N/A
1898800,"January 9, 2021",Illinois,"Chicago Heights","1600 block of Cottage Grove Ave",0,3,N/A
1898174,"January 9, 2021",Michigan,"Grand Rapids","1199-1001 Oakdale St SE",0,1,N/A
1898701,"January 9, 2021","North Carolina",Durham,"3600 block of N Duke St",1,0,N/A
1899229,"January 9, 2021",Pennsylvania,Philadelphia,"100 block of N 39th St",0,1,N/A
1899258,"January 9, 2021",Pennsylvania,Philadelphia,"100 block of N Millick St",0,1,N/A
1898502,"January 9, 2021",Florida,"West Palm Beach","1000 block of 13th St",0,1,N/A
1898798,"January 9, 2021",Kentucky,Louisville,"600 block of Winkler Ave",0,1,N/A
1899128,"January 9, 2021",Illinois,Chicago,"11600 S Michigan Ave",0,1,N/A
1898045,"January 9, 2021","New York",Buffalo,"50 block of Freund St",0,2,N/A
1898751,"January 9, 2021",California,"North Highlands","3900 block of Renick Way",1,1,N/A
1900060,"January 9, 2021",California,Northridge,"8600 block of Wystone Ave",1,0,N/A
1897932,"January 9, 2021",Wisconsin,Milwaukee,"5200 block of N Sherman Blvd",1,0,N/A
1898251,"January 9, 2021",Tennessee,Memphis,"5915 E Raines Rd",1,0,N/A
1897961,"January 9, 2021",Wisconsin,"Green Bay","1100 block of Doty St",0,0,N/A
1900039,"January 9, 2021","South Dakota",Mitchell,"500 block of N Main St",1,0,N/A
1898615,"January 9, 2021",Georgia,Atlanta,"3760 Princeton Lakes Pkwy",0,1,N/A
1897925,"January 9, 2021",Wisconsin,Milwaukee,"6500 block of W Congress St",1,0,N/A
1903365,"January 9, 2021",Wisconsin,Racine,"600 block of 8th St",0,0,N/A
1898539,"January 9, 2021","District of Columbia",Washington,"50 block of Florida Ave NE",1,0,N/A
1899310,"January 9, 2021","District of Columbia",Washington,"33rd St SE and and Branch Ave SE",0,0,N/A
1897898,"January 9, 2021",Texas,Houston,"6550 Hillcroft St",1,0,N/A
1900511,"January 9, 2021",Georgia,Alpharetta,"1550 Briers Chute",1,0,N/A
1898142,"January 9, 2021",Arizona,Phoenix,"7th Ave and W Van Buren St",1,0,N/A
1898478,"January 9, 2021",Oregon,Springfield,"460 23rd St",1,0,N/A
1991845,"January 9, 2021",Connecticut,Southington,"Rethal St",0,1,N/A
1898845,"January 9, 2021",Missouri,"Kansas City","11400 block of Grandview Rd",1,0,N/A
1897885,"January 9, 2021",Texas,Houston,"2401 San Jacinto St",1,0,N/A
1898936,"January 9, 2021",Arizona,Phoenix,"1700 W Darrel Rd",1,0,N/A
1898034,"January 9, 2021","South Carolina","North Charleston","4892 Ashley Phosphate Rd",1,0,N/A
1900430,"January 9, 2021",Texas,"Round Rock","1600 block of Peachtree Valley Dr",1,0,N/A
1898456,"January 9, 2021","New Mexico",Albuquerque,"2116 Yale Blvd SE",1,2,N/A
1898754,"January 9, 2021",California,"San Jose","Woz Way and Auzerais Ave",1,0,N/A
1899243,"January 9, 2021",Georgia,Macon,"D St",0,0,N/A
1897878,"January 9, 2021",Texas,Houston,"5828 Martin Luther King Blvd",1,3,N/A
1904135,"January 9, 2021",Ohio,"Avon Lake","Bounty Way",0,0,N/A
1897978,"January 9, 2021",Utah,"Salt Lake City","1172 W California Ave",1,0,N/A
1900089,"January 9, 2021",Texas,Dayton,"2800 block of FM 1960",1,0,N/A
1898363,"January 9, 2021",Alabama,Huntsville,"2600 block of Mountain Park Cir",1,0,N/A
1897818,"January 9, 2021",Florida,"Fort Myers","8211 College Pkwy",1,1,N/A
1898600,"January 9, 2021",Georgia,"Atlanta (Dunwoody)","1111 Hammond Dr",0,0,N/A
1898187,"January 9, 2021",Virginia,Henrico,"I-64 and Ashland Rd",1,0,N/A
1898209,"January 9, 2021",Virginia,Hampton,"1000 block of W Mercury Blvd",0,1,N/A
1898266,"January 9, 2021",Illinois,Chicago,"4400 block of S Talman Ave",0,1,N/A
1898909,"January 9, 2021","New York",Bronx,"1000 Fox St",0,1,N/A
1898106,"January 9, 2021",Tennessee,Memphis,"3400 block of Watkins St",0,3,N/A
1898283,"January 9, 2021",Louisiana,"Baton Rouge","9702 Greenwell Springs Rd",1,0,N/A
1898211,"January 9, 2021",Virginia,Norfolk,"200 block of Poplar Ave",1,0,N/A
1898295,"January 9, 2021",Missouri,"Kansas City","E 55th St and Cypress Ave",1,0,N/A
1898225,"January 9, 2021",Kentucky,Louisville,"4600 block of Preston Hwy",0,2,N/A
1898624,"January 9, 2021",California,Victorville,"17800 Sunburst Rd",1,0,N/A
1899785,"January 9, 2021",California,Watsonville,"Walker St",1,0,N/A
1898541,"January 9, 2021","District of Columbia",Washington,"50th St NE",0,0,N/A
1898466,"January 9, 2021",Pennsylvania,Pittsburgh,"1400 block of Chicago St",1,0,N/A
1899790,"January 9, 2021",Illinois,Decatur,"800 block of W Decatur St",0,1,N/A
1898529,"January 9, 2021","District of Columbia",Washington,"300 block of Upshur St NW",0,0,N/A
1898336,"January 9, 2021",Colorado,Denver,"1100 block of Cherokee St",0,1,N/A
1898954,"January 9, 2021",Michigan,Detroit,"E Davison St and Ryan Rd",0,1,N/A
1898333,"January 9, 2021",Colorado,Denver,"3500 block of S Harlan St",0,2,N/A
1898969,"January 9, 2021","New York",Rochester,"Wellington Ave",0,1,N/A
1897861,"January 9, 2021",Florida,Jacksonville,"5000 San Juan Ave",0,1,N/A
1898475,"January 9, 2021",Louisiana,"New Orleans","600 block of N Tonti St",0,1,N/A
1898447,"January 9, 2021",Louisiana,"New Orleans","2600 block of Clover St",0,1,N/A
1898470,"January 9, 2021",Louisiana,"New Orleans","4500 block of Lynhuber Dr",0,1,N/A
1899870,"January 9, 2021",Louisiana,"New Orleans","Thalia St and S Broad Ave",0,2,N/A
1899153,"January 9, 2021",Maryland,Gaithersburg,"14 S Frederick Ave",1,0,N/A
1899034,"January 9, 2021",Texas,"Fort Worth","3700 block of 6th Ave",1,1,N/A
1900018,"January 9, 2021",Nebraska,Lincoln,"Belmont Ave and N 11th St",0,0,N/A
1899966,"January 9, 2021",Pennsylvania,Erie,"Wayne St and E 5th St",0,0,N/A
1899036,"January 9, 2021","New Jersey",Irvington,"1163 Clinton Ave",0,0,N/A
1899031,"January 9, 2021","New Jersey",Eatontown,"180 NJ-35",0,0,N/A
1899029,"January 9, 2021",Texas,Dallas,"5050 Pear Ridge Dr",0,0,N/A
1897768,"January 8, 2021",Louisiana,"New Orleans","6000 block of Chef Menteur Hwy",0,2,N/A
1897570,"January 8, 2021",Tennessee,Nashville,"433 Opry Mills Dr",0,1,N/A
1899032,"January 8, 2021","New Jersey",Paterson,"Putnam St and Rosa Parks Blvd",0,1,N/A
1900767,"January 8, 2021",Kansas,Brookville,"110 E 3rd St",0,0,N/A
1897531,"January 8, 2021",Illinois,Chicago,"8108 S Anthony Ave",0,1,N/A
1897517,"January 8, 2021",Iowa,Burlington,"1515 N 9th St",0,1,N/A
1898327,"January 8, 2021",Ohio,Cleveland,"17000 block of Glendale Ave",0,3,N/A
1897506,"January 8, 2021",Iowa,Davenport,"1900 block of W 40th St",0,0,N/A
1898321,"January 8, 2021",Missouri,Lamar,N/A,0,0,N/A
1948738,"January 8, 2021",Alabama,Melvin,"9716 Melvin Rd",1,1,N/A
1897444,"January 8, 2021","New York","Corona (Queens)","55th Ave and 64th St",0,1,N/A
1898366,"January 8, 2021",Texas,Dallas,"2222 Medical District Dr",0,2,N/A
1897456,"January 8, 2021","New York","Corona (Queens)","89-16 175th St",0,0,N/A
1897448,"January 8, 2021","New York",Brooklyn,"513 Wilson Ave",0,0,N/A
1898139,"January 8, 2021",Tennessee,Nashville,"600 block of Shelby Ave",0,1,N/A
1898145,"January 8, 2021",Hawaii,Kihei,"Maui Veterans Hwy",2,0,N/A
1897434,"January 8, 2021",Missouri,Grandview,N/A,0,0,N/A
1898546,"January 8, 2021","District of Columbia",Washington,"5000 block of Benning Rd SE",0,0,N/A
1897408,"January 8, 2021",Texas,Houston,"I-10 and Greenhouse Rd",0,1,N/A
1897416,"January 8, 2021",Maine,Caribou,"Caribou Lake Rd",0,0,N/A
1900355,"January 8, 2021",Connecticut,"New Haven","Shelton Ave",0,1,N/A
1897866,"January 8, 2021","South Carolina",Darlington,"Oleander Dr",0,1,N/A
1898182,"January 8, 2021",California,Oakland,"2200 block of East 15th St",0,2,N/A
1897075,"January 8, 2021",Missouri,"Blue Springs","465 NW Westchester Ct",0,1,N/A
1900078,"January 8, 2021",Mississippi,Laurel,"Indian Trl",0,1,N/A
1897402,"January 8, 2021",Michigan,Detroit,"7260 Rutland St",0,1,N/A
1897399,"January 8, 2021",Michigan,Detroit,"Hayes St and W Seven Mile Rd",0,1,N/A
1898171,"January 8, 2021","South Carolina",Columbia,"100 block of Green Springs Dr",0,2,N/A
1897060,"January 8, 2021","New York","New York (Manhattan)","1761 3rd Ave",0,1,N/A
1898775,"January 8, 2021",Kentucky,Louisville,"3400 block of Vetter Ave",1,0,N/A
1899690,"January 8, 2021","New Jersey","Jersey City","Bostwick Ave",0,1,N/A
1897230,"January 8, 2021",California,Sacramento,"1600 block of Cormorant Way",1,0,N/A
1898203,"January 8, 2021","North Carolina",Raleigh,"1405 Garner Station Blvd",0,0,N/A
1898155,"January 8, 2021",Michigan,Detroit,"18021 Conant St",1,0,N/A
1898653,"January 8, 2021",California,Willowbrook,"1941 W Imperial Hwy",1,0,N/A
1897132,"January 8, 2021",Maryland,Severn,"Pioneer Dr and Arwell Ct",1,0,N/A
1897883,"January 8, 2021",Florida,"Opa Locka","14975 NW 22nd Ave",1,0,N/A
1898170,"January 8, 2021","New York",Brooklyn,"4410 Beverley Rd",0,0,N/A
1897319,"January 8, 2021",Kansas,Lenexa,"13500 block of W 82nd St",0,0,N/A
2068995,"January 8, 2021","North Carolina",Raeford,"Duffie Rd and Old Maxton Rd",1,1,N/A
1897300,"January 8, 2021",Colorado,"Denver (Northglenn)","11600 block of Huron St",0,0,N/A
1900500,"January 8, 2021",California,"Lake Elsinore","29000 block of Lupine Hills Dr",0,0,N/A
1898405,"January 8, 2021",Kansas,Topeka,"4200 block of NW Beecher Rd",0,0,N/A
1897432,"January 8, 2021",Texas,Odessa,"N Lee Ave and W 9th St",0,0,N/A
1898778,"January 8, 2021",Kansas,Cherryvale,"3100 block of Dirr Ave",0,1,N/A
1899548,"January 8, 2021",Oregon,Portland,"1000 SW 3rd Ave",0,0,N/A
1897483,"January 8, 2021",Texas,"Corpus Christi","3057 Greenwood Dr",0,1,N/A
1898039,"January 8, 2021",California,Fresno,"Ashlan Ave and N Fresno St",0,0,N/A
1898038,"January 8, 2021",Iowa,Davenport,"4300 block of Telegraph Rd",0,0,N/A
1902698,"January 8, 2021","New York",Brooklyn,"E 18th St and Albemarle Rd",0,0,N/A
1898644,"January 8, 2021",California,"Los Angeles","531 S Berendo St",1,0,N/A
1897430,"January 8, 2021",Minnesota,"Minneapolis (Robbinsdale)","38th Ave N and Noble Ave N",1,0,N/A
1897410,"January 8, 2021",Michigan,Detroit,"19000 block of Kentfield St",1,0,N/A
1897338,"January 8, 2021",Missouri,Miami,"900 block of B St NW",1,0,N/A
1897844,"January 8, 2021",Florida,Anthony,"1676 NE 97th St Rd",1,0,N/A
1897750,"January 8, 2021",Arkansas,"Little Rock","16000 block of Hidden Valley Tr",1,0,N/A
1897723,"January 8, 2021",Nevada,"Las Vegas","370 E Harmon Ave",2,0,N/A
1899751,"January 8, 2021",California,"San Francisco","Gilman Ave and Arelious Walker Dr",0,1,N/A
1899299,"January 8, 2021",Alabama,"Phenix City","100 block of 17th Ave S",0,2,N/A
1897900,"January 8, 2021",Arizona,"Prescott Valley","Robert Rd",0,1,N/A
1897892,"January 8, 2021",Texas,Houston,"6407 Antoine Dr",0,2,N/A
1903895,"January 8, 2021",Ohio,"Cleveland (Cleveland Heights)","Euclid Heights Blvd",0,1,N/A
1897868,"January 8, 2021",Massachusetts,Randolph,"59 Pleasant St",0,2,N/A
1903342,"January 8, 2021",Pennsylvania,Philadelphia,"3000 block of N Water St",0,1,N/A
1897240,"January 8, 2021","North Carolina",Durham,"Umstead St and Dawkins St",0,1,N/A
1900871,"January 8, 2021",Georgia,Buchanan,"Morgan Rd",0,1,N/A
1897214,"January 8, 2021","North Carolina","Winston Salem (Winston-salem)","400 block of Bedford Park Dr",0,1,N/A
1897763,"January 8, 2021",Arkansas,"Little Rock","MLK Dr and Roosevelt Rd",0,1,N/A
1897746,"January 8, 2021",Ohio,Akron,"600 block of Lakemont Ave",0,1,N/A
1897272,"January 8, 2021",Michigan,Detroit,"4000 block of W Boston Blvd",3,0,N/A
1897179,"January 8, 2021","South Carolina",Conway,"E Country Club Dr",0,1,N/A
1900435,"January 8, 2021",Michigan,"Benton Harbor","Blossom Ln and Concord Rd",0,1,N/A
1903348,"January 8, 2021",Pennsylvania,Philadelphia,"5900 block of Springfield St",0,1,N/A
1897698,"January 8, 2021","New York",Buffalo,"Riverview Pl",2,0,N/A
1897739,"January 8, 2021",Alabama,Atmore,"4740 Jack Springs Rd",0,1,N/A
1898032,"January 8, 2021","New Jersey","Jersey City","563 Ocean Ave",0,1,N/A
1898812,"January 8, 2021",Iowa,Vincent,"107 3rd St",2,0,N/A
1898185,"January 8, 2021",California,Oakland,"2500 block of 98th Ave",0,1,N/A
1903346,"January 8, 2021",Pennsylvania,Philadelphia,"4900 block of N 11th St",0,1,N/A
1897469,"January 8, 2021",Minnesota,"Minneapolis (Richfield)","901 E 77th St",1,0,N/A
1897752,"January 8, 2021",Arkansas,"North Little Rock","1519 Allen St",1,0,N/A
1898003,"January 8, 2021","South Carolina",Warrenville,"600 block of Legion Rd",1,0,N/A
1897624,"January 8, 2021",Tennessee,"Spring Hill","Belle Dr",0,1,N/A
1897797,"January 8, 2021",Illinois,Chicago,"100 block of E 75th St",0,1,N/A
1898164,"January 8, 2021",California,Sacramento,"7800 block of Center Pkwy",0,1,N/A
1897117,"January 8, 2021",Georgia,"Savannah (Garden City)","Leon Village Dr",0,1,N/A
1903344,"January 8, 2021",Pennsylvania,Philadelphia,"4500 block of N 20th St",0,1,N/A
1897332,"January 8, 2021",Missouri,"Kansas City","E 10th St and Fuller Ave",1,0,N/A
1897153,"January 8, 2021","South Carolina","North Charleston","4840 Tanger Outlet Blvd",0,1,N/A
1897335,"January 8, 2021",Indiana,"Fort Wayne","1200 block of Boone St",0,1,N/A
1897771,"January 8, 2021",Louisiana,"New Orleans","3500 block of Elysian Fields Ave",0,1,N/A
1898463,"January 8, 2021",Oklahoma,Miami,"906 B St NW",1,0,N/A
1897992,"January 8, 2021","New Mexico",Albuquerque,"1800 block of Buena Vista Dr SE",1,2,N/A
1898407,"January 8, 2021","New York",Poughkeepsie,"32 Conklin St",1,0,N/A
1902954,"January 8, 2021",Tennessee,Memphis,"3300 block of Cypress Rd",1,0,N/A
1897795,"January 8, 2021",Illinois,Streator,"1400 block of S Park St",1,0,N/A
1897264,"January 8, 2021",Michigan,Saginaw,"Wickes Park Dr",1,0,N/A
1898160,"January 8, 2021",California,Sacramento,"3500 block of Del Paso Blvd",0,1,N/A
1898883,"January 8, 2021",California,"San Bernardino","W Hanford St and University Pkwy",1,0,N/A
1897990,"January 8, 2021",Georgia,Atlanta,"Dalvigney St",0,0,N/A
1897988,"January 8, 2021","New Mexico","Santa Fe","2001 Hopewell St",1,0,N/A
1897633,"January 8, 2021",Florida,"Ormond Beach","1100 block of Ave I",1,0,N/A
1897776,"January 8, 2021",Louisiana,"New Orleans","1500 block of S Liberty St",1,0,N/A
1898088,"January 8, 2021","South Carolina","North Charleston","110 Beret St",1,0,N/A
1898055,"January 8, 2021",Illinois,Rantoul,"400 block of Letchworth Ave",0,0,N/A
1897184,"January 8, 2021",Massachusetts,Billerica,"Bridge St",0,0,N/A
1899368,"January 8, 2021","South Carolina",Union,"Peacewood Dr",0,0,N/A
1897953,"January 8, 2021",Arizona,Tucson,"1681 W Valencia Rd",0,1,N/A
1897526,"January 8, 2021",California,Visalia,"4545 W Noble Ave",1,0,N/A
1897773,"January 8, 2021",Louisiana,"New Orleans","300 block of N Villere St",1,0,N/A
1898073,"January 8, 2021","South Carolina",Ladson,"9525 Hwy 78",1,0,N/A
1897573,"January 8, 2021",Wisconsin,Milwaukee,"N 56th St and W Villard Ave",0,1,N/A
1897148,"January 8, 2021",California,"Los Angeles","13422 Towne Ave",1,0,N/A
1897936,"January 8, 2021",Wisconsin,Milwaukee,"3000 block of N 60th St",0,1,N/A
1897873,"January 8, 2021",Alabama,Huntsville,"2004 Airport Rd SW",0,1,N/A
1899285,"January 8, 2021",Massachusetts,Worcester,"Lynwood Ln",0,0,N/A
1898359,"January 8, 2021",Louisiana,Convent,"6249 Convent Station Dr",1,1,N/A
1897442,"January 8, 2021","New Mexico",Albuquerque,"150 N 98th St",0,0,N/A
1897144,"January 8, 2021",Connecticut,"Vernon Rockville (Vernon)","24 Terrace Dr",0,0,N/A
1898657,"January 8, 2021",Wisconsin,Racine,"1300 block of Center St",0,1,N/A
1897618,"January 8, 2021",Tennessee,Sparta,"1200 block of Woodland Trail",1,0,N/A
1897232,"January 8, 2021",Tennessee,Memphis,"1023 Cooper St",0,2,N/A
1899248,"January 8, 2021",Indiana,Merrillville,"7100 block of Polk Ct",0,0,N/A
1897887,"January 8, 2021",Massachusetts,Boston,"15 Marcy Rd",0,0,N/A
1897726,"January 8, 2021",Missouri,"Saint Louis","11000 block of Lilac Ave",2,0,N/A
1899052,"January 8, 2021",Louisiana,Covington,"900 block of N Filmore St",0,2,N/A
1901576,"January 8, 2021",Idaho,Lewiston,"1700 block of 7th Ave",1,0,N/A
1897590,"January 8, 2021",Virginia,Roanoke,"3800 block of Panorama Ave NW",0,1,N/A
1898421,"January 8, 2021","North Carolina",Charlotte,"5700 block of Brittany Ct",0,1,N/A
1897804,"January 8, 2021",Florida,"Miami (North Miami)","14731 Biscayne Blvd",0,1,N/A
1898423,"January 8, 2021",Louisiana,Shreveport,I-220,1,0,N/A
1899987,"January 8, 2021",Tennessee,Antioch,"2723 Murfreesboro Pike",0,1,N/A
1898427,"January 8, 2021",Pennsylvania,"North Versailles","400 block of Grandview Ave",0,1,N/A
1897056,"January 8, 2021",Florida,Miami,"NW 18th Ave and NW 66th St",2,1,N/A
1898005,"January 8, 2021",Maryland,Gaithersburg,"14 S Frederick Ave",1,0,N/A
1900138,"January 8, 2021",Florida,"Palm Bay",N/A,0,0,N/A
1898009,"January 8, 2021",Maryland,Baltimore,"1800 block of Aisquith St",1,0,N/A
1898437,"January 8, 2021",Louisiana,"New Orleans","Morrison Rd and Alabama St",0,1,N/A
1898439,"January 8, 2021",Louisiana,"New Orleans","100 block of Carondelet",0,1,N/A
1897865,"January 8, 2021",Illinois,"Calumet City","200 block of Exchange Ave",0,0,N/A
